MSH	ensembl_id	lApprovedUS.EU	Phase.Latest	First.Added	Inactive	symbol
Immune System Diseases	ENSG00000110448	FALSE	unknown	NA	TRUE	CD5
Immune System Diseases	ENSG00000110944	FALSE	Preclinical	2006-07-13	TRUE	IL23A
Immune System Diseases	ENSG00000111424	FALSE	Preclinical	2002-03-27	TRUE	VDR
Immune System Diseases	ENSG00000111537	FALSE	Preclinical	1991-12-15	TRUE	IFNG
Immune System Diseases	ENSG00000112062	FALSE	Preclinical	2004-08-16	TRUE	MAPK14
Immune System Diseases	ENSG00000112096	FALSE	Preclinical	1995-06-15	TRUE	SOD2
Immune System Diseases	ENSG00000112115	FALSE	Preclinical	2011-08-26	TRUE	IL17A
Immune System Diseases	ENSG00000113263	FALSE	Preclinical	2014-07-22	TRUE	ITK
Immune System Diseases	ENSG00000113302	FALSE	Preclinical	2001-05-03	TRUE	IL12B
Immune System Diseases	ENSG00000113448	FALSE	Phase I Clinical Trial	1994-10-15	TRUE	PDE4D
Immune System Diseases	ENSG00000113580	FALSE	Preclinical	1992-12-15	TRUE	NR3C1
Immune System Diseases	ENSG00000113721	FALSE	Preclinical	NA	FALSE	PDGFRB
Immune System Diseases	ENSG00000114013	FALSE	Preclinical	1992-09-15	TRUE	CD86
Immune System Diseases	ENSG00000115009	FALSE	unknown	2009-03-25	TRUE	CCL20
Immune System Diseases	ENSG00000115085	FALSE	Preclinical	1997-12-15	TRUE	ZAP70
Immune System Diseases	ENSG00000115232	FALSE	Preclinical	1992-01-15	TRUE	ITGA4
Immune System Diseases	ENSG00000115353	FALSE	Preclinical	1992-03-15	TRUE	TACR1
Immune System Diseases	ENSG00000115594	FALSE	Preclinical	1990-12-15	TRUE	IL1R1
Immune System Diseases	ENSG00000116329	FALSE	Preclinical	1998-02-15	TRUE	OPRD1
Immune System Diseases	ENSG00000116824	FALSE	Preclinical	NA	TRUE	CD2
Immune System Diseases	ENSG00000117560	FALSE	Preclinical	1999-10-05	TRUE	FASLG
Immune System Diseases	ENSG00000117586	FALSE	Preclinical	NA	TRUE	TNFSF4
Immune System Diseases	ENSG00000120833	FALSE	Preclinical	1998-11-15	TRUE	SOCS2
Immune System Diseases	ENSG00000121594	FALSE	Preclinical	1992-09-15	TRUE	CD80
Immune System Diseases	ENSG00000121653	FALSE	Preclinical	2003-08-26	TRUE	MAPK8IP1
Immune System Diseases	ENSG00000121691	FALSE	Preclinical	1995-06-15	TRUE	CAT
Immune System Diseases	ENSG00000121807	FALSE	Preclinical	2003-06-06	TRUE	CCR2
Immune System Diseases	ENSG00000121966	FALSE	Preclinical	2009-08-24	TRUE	CXCR4
Immune System Diseases	ENSG00000121989	FALSE	unknown	NA	TRUE	ACVR2A
Immune System Diseases	ENSG00000128052	FALSE	Preclinical	1998-12-15	TRUE	KDR
Immune System Diseases	ENSG00000130303	FALSE	Preclinical	2010-01-22	TRUE	BST2
Immune System Diseases	ENSG00000130561	FALSE	unknown	1993-04-15	TRUE	SAG
Immune System Diseases	ENSG00000131196	FALSE	Preclinical	1997-06-15	TRUE	NFATC1
Immune System Diseases	ENSG00000131471	FALSE	Preclinical	2003-12-02	TRUE	AOC3
Immune System Diseases	ENSG00000131747	FALSE	Preclinical	NA	TRUE	TOP2A
Immune System Diseases	ENSG00000131759	FALSE	Preclinical	1999-03-23	TRUE	RARA
Immune System Diseases	ENSG00000132170	FALSE	Preclinical	2002-06-28	TRUE	PPARG
Immune System Diseases	ENSG00000132507	FALSE	Preclinical	2002-09-13	TRUE	EIF5A
Immune System Diseases	ENSG00000132530	FALSE	Preclinical	2002-07-03	TRUE	XAF1
Immune System Diseases	ENSG00000134460	FALSE	Phase II Clinical Trial	1990-07-15	TRUE	IL2RA
Immune System Diseases	ENSG00000134470	FALSE	Preclinical	2001-04-12	TRUE	IL15RA
Immune System Diseases	ENSG00000134489	FALSE	Preclinical	2003-09-02	TRUE	HRH4
Immune System Diseases	ENSG00000134853	FALSE	Preclinical	1998-12-15	TRUE	PDGFRA
Immune System Diseases	ENSG00000136244	FALSE	unknown	2009-10-12	TRUE	IL6
Immune System Diseases	ENSG00000136689	FALSE	Preclinical	1990-06-15	TRUE	IL1RN
Immune System Diseases	ENSG00000136807	FALSE	Preclinical	2008-08-28	TRUE	CDK9
Immune System Diseases	ENSG00000136869	FALSE	Phase I Clinical Trial	2009-06-04	FALSE	TLR4
Immune System Diseases	ENSG00000137462	FALSE	Preclinical	2017-07-07	FALSE	TLR2
Immune System Diseases	ENSG00000137745	FALSE	Preclinical	2001-09-18	TRUE	MMP13
Immune System Diseases	ENSG00000137752	FALSE	Preclinical	1993-12-15	TRUE	CASP1
Immune System Diseases	ENSG00000138378	FALSE	Preclinical	1996-10-15	TRUE	STAT4
Immune System Diseases	ENSG00000138684	FALSE	Preclinical	2011-11-23	TRUE	IL21
Immune System Diseases	ENSG00000138685	FALSE	Preclinical	1994-12-15	TRUE	FGF2
Immune System Diseases	ENSG00000138792	FALSE	Preclinical	1991-02-15	TRUE	ENPEP
Immune System Diseases	ENSG00000139219	FALSE	Preclinical	1995-02-15	TRUE	COL2A1
Immune System Diseases	ENSG00000139626	FALSE	Preclinical	2009-06-06	TRUE	ITGB7
Immune System Diseases	ENSG00000141867	FALSE	Preclinical	2005-03-04	FALSE	BRD4
Immune System Diseases	ENSG00000143171	FALSE	Preclinical	2010-10-26	TRUE	RXRG
Immune System Diseases	ENSG00000143226	FALSE	Preclinical	2009-11-11	TRUE	FCGR2A
Immune System Diseases	ENSG00000143365	FALSE	Preclinical	2015-05-26	TRUE	RORC
Immune System Diseases	ENSG00000144285	FALSE	unknown	NA	TRUE	SCN1A
Immune System Diseases	ENSG00000144668	FALSE	Preclinical	2007-07-23	FALSE	ITGA9
Immune System Diseases	ENSG00000146070	FALSE	Preclinical	1997-08-15	TRUE	PLA2G7
Immune System Diseases	ENSG00000146648	FALSE	Preclinical	1998-12-15	TRUE	EGFR
Immune System Diseases	ENSG00000150093	FALSE	Preclinical	1992-01-15	TRUE	ITGB1
Immune System Diseases	ENSG00000150782	FALSE	Phase I Clinical Trial	2000-05-18	TRUE	IL18
Immune System Diseases	ENSG00000151834	FALSE	Preclinical	1990-09-15	TRUE	GABRA2
Immune System Diseases	ENSG00000153253	FALSE	unknown	NA	TRUE	SCN3A
Immune System Diseases	ENSG00000154229	FALSE	Preclinical	1994-10-15	TRUE	PRKCA
Immune System Diseases	ENSG00000155380	FALSE	Preclinical	2012-11-20	TRUE	SLC16A1
Immune System Diseases	ENSG00000156136	FALSE	Preclinical	2008-08-29	TRUE	DCK
Immune System Diseases	ENSG00000156738	FALSE	Preclinical	1996-07-15	TRUE	MS4A1
Immune System Diseases	ENSG00000157404	FALSE	Preclinical	2009-10-09	TRUE	KIT
Immune System Diseases	ENSG00000158473	FALSE	Preclinical	2009-03-06	TRUE	CD1D
Immune System Diseases	ENSG00000160255	FALSE	Preclinical	2001-04-07	TRUE	ITGB2
Immune System Diseases	ENSG00000160712	FALSE	Preclinical	1993-06-15	TRUE	IL6R
Immune System Diseases	ENSG00000160791	FALSE	Preclinical	2007-12-06	TRUE	CCR5
Immune System Diseases	ENSG00000161955	FALSE	Preclinical	1999-11-24	TRUE	TNFSF13
Immune System Diseases	ENSG00000162434	FALSE	Preclinical	2013-09-23	TRUE	JAK1
Immune System Diseases	ENSG00000162692	FALSE	Preclinical	1989-06-15	TRUE	VCAM1
Immune System Diseases	ENSG00000162747	FALSE	Preclinical	2005-11-09	TRUE	FCGR3B
Immune System Diseases	ENSG00000163131	FALSE	Preclinical	2001-09-27	TRUE	CTSS
Immune System Diseases	ENSG00000163220	FALSE	Preclinical	2010-03-11	FALSE	S100A9
Immune System Diseases	ENSG00000163235	FALSE	Preclinical	NA	TRUE	TGFA
Immune System Diseases	ENSG00000163464	FALSE	Preclinical	1990-01-15	TRUE	CXCR1
Immune System Diseases	ENSG00000163599	FALSE	Preclinical	1997-01-15	TRUE	CTLA4
Immune System Diseases	ENSG00000163823	FALSE	Preclinical	2005-04-27	TRUE	CCR1
Immune System Diseases	ENSG00000164171	FALSE	Preclinical	2009-06-06	TRUE	ITGA2
Immune System Diseases	ENSG00000164362	FALSE	Preclinical	1999-12-01	TRUE	TERT
Immune System Diseases	ENSG00000164400	FALSE	Phase I Clinical Trial	1996-12-15	TRUE	CSF2
Immune System Diseases	ENSG00000165025	FALSE	Preclinical	2009-06-10	TRUE	SYK
Immune System Diseases	ENSG00000165471	FALSE	Phase II Clinical Trial	2001-01-26	TRUE	MBL2
Immune System Diseases	ENSG00000166710	FALSE	Preclinical	2000-11-08	TRUE	B2M
Immune System Diseases	ENSG00000166825	FALSE	Preclinical	2007-05-21	TRUE	ANPEP
Immune System Diseases	ENSG00000166888	FALSE	Preclinical	1996-10-15	TRUE	STAT6
Immune System Diseases	ENSG00000167658	FALSE	Preclinical	1991-08-15	TRUE	EEF2
Immune System Diseases	ENSG00000168685	FALSE	Preclinical	1990-01-15	TRUE	IL7R
Immune System Diseases	ENSG00000168811	FALSE	Preclinical	2001-05-03	TRUE	IL12A
Immune System Diseases	ENSG00000168918	FALSE	Preclinical	2007-10-29	TRUE	INPP5D
Immune System Diseases	ENSG00000169194	FALSE	Preclinical	2012-07-06	TRUE	IL13
Immune System Diseases	ENSG00000169245	FALSE	Phase I Clinical Trial	2017-02-09	FALSE	CXCL10
Immune System Diseases	ENSG00000169403	FALSE	Preclinical	1994-09-15	TRUE	PTAFR
Immune System Diseases	ENSG00000169429	FALSE	Preclinical	1999-05-26	TRUE	CXCL8
Immune System Diseases	ENSG00000169508	FALSE	Preclinical	2011-09-10	TRUE	GPR183
Immune System Diseases	ENSG00000170445	FALSE	unknown	NA	TRUE	HARS
Immune System Diseases	ENSG00000170677	FALSE	Preclinical	1998-11-15	TRUE	SOCS6
Immune System Diseases	ENSG00000170989	FALSE	Phase I Clinical Trial	2005-03-14	TRUE	S1PR1
Immune System Diseases	ENSG00000171150	FALSE	Preclinical	1998-11-15	TRUE	SOCS5
Immune System Diseases	ENSG00000171608	FALSE	Preclinical	2010-07-10	TRUE	PIK3CD
Immune System Diseases	ENSG00000173083	FALSE	Preclinical	1994-12-15	TRUE	HPSE
Immune System Diseases	ENSG00000173762	FALSE	Phase I Clinical Trial	1990-06-15	TRUE	CD7
Immune System Diseases	ENSG00000174059	FALSE	Phase I Clinical Trial	NA	TRUE	CD34
Immune System Diseases	ENSG00000174175	FALSE	Preclinical	2000-06-07	TRUE	SELP
Immune System Diseases	ENSG00000177272	FALSE	Preclinical	1990-02-15	TRUE	KCNA3
Immune System Diseases	ENSG00000178562	FALSE	Phase I Clinical Trial	1992-09-15	TRUE	CD28
Immune System Diseases	ENSG00000178573	FALSE	Preclinical	1996-09-15	TRUE	MAF
Immune System Diseases	ENSG00000179295	FALSE	Preclinical	2016-08-03	FALSE	PTPN11
Immune System Diseases	ENSG00000180644	FALSE	Preclinical	2009-06-06	TRUE	PRF1
Immune System Diseases	ENSG00000180739	FALSE	Phase I Clinical Trial	2011-07-23	TRUE	S1PR5
Immune System Diseases	ENSG00000180871	FALSE	Preclinical	1990-07-15	TRUE	CXCR2
Immune System Diseases	ENSG00000182326	FALSE	Preclinical	1990-06-15	TRUE	C1S
Immune System Diseases	ENSG00000182578	FALSE	Preclinical	2009-10-09	TRUE	CSF1R
Immune System Diseases	ENSG00000182866	FALSE	Preclinical	1997-03-15	TRUE	LCK
Immune System Diseases	ENSG00000184216	FALSE	Preclinical	2016-08-02	FALSE	IRAK1
Immune System Diseases	ENSG00000184557	FALSE	Preclinical	1998-11-15	TRUE	SOCS3
Immune System Diseases	ENSG00000184588	FALSE	Phase I Clinical Trial	1994-10-15	TRUE	PDE4B
Immune System Diseases	ENSG00000185338	FALSE	Preclinical	1998-11-15	TRUE	SOCS1
Immune System Diseases	ENSG00000186297	FALSE	Preclinical	1990-09-15	TRUE	GABRA5
Immune System Diseases	ENSG00000186810	FALSE	Preclinical	2007-08-22	TRUE	CXCR3
Immune System Diseases	ENSG00000188404	FALSE	Preclinical	2000-06-07	TRUE	SELL
Immune System Diseases	ENSG00000196262	FALSE	Pre-registration	1994-08-15	TRUE	PPIA
Immune System Diseases	ENSG00000196352	FALSE	Phase II Clinical Trial	1991-03-15	TRUE	CD55
Immune System Diseases	ENSG00000196415	FALSE	Preclinical	1992-03-15	TRUE	PRTN3
Immune System Diseases	ENSG00000196664	FALSE	Preclinical	2017-07-07	FALSE	TLR7
Immune System Diseases	ENSG00000196839	FALSE	Preclinical	2013-01-11	FALSE	ADA
Immune System Diseases	ENSG00000197122	FALSE	Preclinical	1997-10-15	TRUE	SRC
Immune System Diseases	ENSG00000197405	FALSE	Preclinical	1994-05-15	TRUE	C5AR1
Immune System Diseases	ENSG00000197635	FALSE	Preclinical	2007-05-21	TRUE	DPP4
Immune System Diseases	ENSG00000197919	FALSE	Phase I Clinical Trial	NA	TRUE	IFNA1
Immune System Diseases	ENSG00000198001	FALSE	Phase I Clinical Trial	2015-04-18	TRUE	IRAK4
Immune System Diseases	ENSG00000198793	FALSE	Preclinical	2003-05-28	TRUE	MTOR
Immune System Diseases	ENSG00000198805	FALSE	Phase I Clinical Trial	1989-07-15	TRUE	PNP
Immune System Diseases	ENSG00000203710	FALSE	Preclinical	1992-11-15	TRUE	CR1
Immune System Diseases	ENSG00000203747	FALSE	Preclinical	2005-11-09	TRUE	FCGR3A
Immune System Diseases	ENSG00000204628	FALSE	Preclinical	1995-06-15	TRUE	RACK1
Immune System Diseases	ENSG00000205268	FALSE	Preclinical	2005-03-13	TRUE	PDE7A
Immune System Diseases	ENSG00000213694	FALSE	Preclinical	2013-01-22	TRUE	S1PR3
Immune System Diseases	ENSG00000213903	FALSE	Preclinical	2010-07-28	TRUE	LTB4R
Immune System Diseases	ENSG00000249437	FALSE	Preclinical	2002-07-03	TRUE	NAIP
Immune System Diseases	ENSG00000254087	FALSE	Preclinical	2001-08-27	TRUE	LYN
Immune System Diseases	ENSG00000271503	FALSE	Preclinical	2009-03-26	TRUE	CCL5
Immune System Diseases	ENSG00000274211	FALSE	Preclinical	1998-11-15	TRUE	SOCS7
Immune System Diseases	ENSG00000282608	FALSE	Preclinical	2006-10-30	TRUE	ADORA3
Immunologic Deficiency Syndromes	ENSG00000007908	FALSE	Preclinical	1995-02-15	TRUE	SELE
Immunologic Deficiency Syndromes	ENSG00000065989	FALSE	Preclinical	1995-03-15	TRUE	PDE4A
Immunologic Deficiency Syndromes	ENSG00000088832	FALSE	Phase I Clinical Trial	2008-08-06	TRUE	FKBP1A
Immunologic Deficiency Syndromes	ENSG00000090339	FALSE	Preclinical	1995-02-15	TRUE	ICAM1
Immunologic Deficiency Syndromes	ENSG00000105650	FALSE	Preclinical	1995-03-15	TRUE	PDE4C
Immunologic Deficiency Syndromes	ENSG00000111424	FALSE	Preclinical	1995-05-15	TRUE	VDR
Immunologic Deficiency Syndromes	ENSG00000113448	FALSE	Preclinical	1995-03-15	TRUE	PDE4D
Immunologic Deficiency Syndromes	ENSG00000113494	FALSE	Preclinical	1995-06-15	TRUE	PRLR
Immunologic Deficiency Syndromes	ENSG00000116678	FALSE	Preclinical	2000-10-02	TRUE	LEPR
Immunologic Deficiency Syndromes	ENSG00000121807	FALSE	Preclinical	1997-01-15	TRUE	CCR2
Immunologic Deficiency Syndromes	ENSG00000121966	FALSE	Phase III Clinical Trial	2015-09-04	FALSE	CXCR4
Immunologic Deficiency Syndromes	ENSG00000134460	FALSE	unknown	NA	TRUE	IL2RA
Immunologic Deficiency Syndromes	ENSG00000138448	FALSE	Preclinical	1997-02-15	TRUE	ITGAV
Immunologic Deficiency Syndromes	ENSG00000163599	FALSE	Preclinical	1997-07-15	TRUE	CTLA4
Immunologic Deficiency Syndromes	ENSG00000168685	FALSE	Phase II Clinical Trial	1999-07-13	TRUE	IL7R
Immunologic Deficiency Syndromes	ENSG00000171608	FALSE	Phase III Clinical Trial	2011-09-02	FALSE	PIK3CD
Immunologic Deficiency Syndromes	ENSG00000174175	FALSE	Preclinical	1995-02-15	TRUE	SELP
Immunologic Deficiency Syndromes	ENSG00000178562	FALSE	Preclinical	1997-07-15	TRUE	CD28
Immunologic Deficiency Syndromes	ENSG00000182578	FALSE	unknown	NA	TRUE	CSF1R
Immunologic Deficiency Syndromes	ENSG00000183813	FALSE	Phase III Clinical Trial	2017-01-31	FALSE	CCR4
Immunologic Deficiency Syndromes	ENSG00000184588	FALSE	Preclinical	1995-03-15	TRUE	PDE4B
Immunologic Deficiency Syndromes	ENSG00000185291	FALSE	unknown	NA	TRUE	IL3RA
Immunologic Deficiency Syndromes	ENSG00000196262	FALSE	Preclinical	1993-11-15	TRUE	PPIA
Immunologic Deficiency Syndromes	ENSG00000198223	FALSE	unknown	NA	TRUE	CSF2RA
Immunologic Deficiency Syndromes	ENSG00000259207	FALSE	Preclinical	1997-02-15	TRUE	ITGB3
Impetigo	ENSG00000101425	FALSE	unknown	2002-01-17	TRUE	BPI
Impetigo	ENSG00000113580	TRUE	Approved	NA	FALSE	NR3C1
Infection	ENSG00000001626	FALSE	unknown	1992-11-15	TRUE	CFTR
Infection	ENSG00000005381	FALSE	Phase III Clinical Trial	2000-07-19	TRUE	MPO
Infection	ENSG00000007171	FALSE	Preclinical	2015-07-01	TRUE	NOS2
Infection	ENSG00000012223	FALSE	Phase I Clinical Trial	1994-08-15	TRUE	LTF
Infection	ENSG00000027697	FALSE	Preclinical	1989-08-15	TRUE	IFNGR1
Infection	ENSG00000044574	FALSE	Preclinical	2008-11-21	TRUE	HSPA5
Infection	ENSG00000057252	FALSE	Preclinical	1995-09-15	TRUE	SOAT1
Infection	ENSG00000059377	FALSE	unknown	2006-08-29	TRUE	TBXAS1
Infection	ENSG00000067182	FALSE	Preclinical	2003-11-24	TRUE	TNFRSF1A
Infection	ENSG00000070501	FALSE	Preclinical	NA	TRUE	POLB
Infection	ENSG00000073614	FALSE	Phase I Clinical Trial	2016-10-04	FALSE	KDM5A
Infection	ENSG00000082701	FALSE	Preclinical	2012-04-11	TRUE	GSK3B
Infection	ENSG00000084207	FALSE	Preclinical	2002-04-29	TRUE	GSTP1
Infection	ENSG00000085563	FALSE	Preclinical	2000-09-12	TRUE	ABCB1
Infection	ENSG00000087245	FALSE	unknown	2001-07-18	TRUE	MMP2
Infection	ENSG00000088832	FALSE	Preclinical	1995-07-15	TRUE	FKBP1A
Infection	ENSG00000089692	FALSE	unknown	2007-07-16	TRUE	LAG3
Infection	ENSG00000090339	FALSE	Preclinical	1992-07-15	TRUE	ICAM1
Infection	ENSG00000090659	FALSE	Preclinical	2001-11-06	TRUE	CD209
Infection	ENSG00000092445	FALSE	Preclinical	2014-09-16	TRUE	TYRO3
Infection	ENSG00000101017	FALSE	Preclinical	2004-09-30	TRUE	CD40
Infection	ENSG00000101425	FALSE	Preclinical	2002-01-17	TRUE	BPI
Infection	ENSG00000101444	FALSE	Preclinical	1996-12-15	TRUE	AHCY
Infection	ENSG00000101868	FALSE	Preclinical	1994-03-15	TRUE	POLA1
Infection	ENSG00000101916	FALSE	Preclinical	2006-07-28	TRUE	TLR8
Infection	ENSG00000103222	FALSE	unknown	2001-07-18	TRUE	ABCC1
Infection	ENSG00000104938	FALSE	Preclinical	2001-11-06	TRUE	CLEC4M
Infection	ENSG00000106211	FALSE	Preclinical	2004-09-24	FALSE	HSPB1
Infection	ENSG00000106348	TRUE	Approved	1997-04-15	TRUE	IMPDH1
Infection	ENSG00000109163	FALSE	unknown	2002-05-14	TRUE	GNRHR
Infection	ENSG00000109320	FALSE	Preclinical	2001-07-18	TRUE	NFKB1
Infection	ENSG00000111319	FALSE	Preclinical	2014-12-20	TRUE	SCNN1A
Infection	ENSG00000111321	FALSE	Preclinical	2011-02-14	TRUE	LTBR
Infection	ENSG00000111796	FALSE	Preclinical	1995-01-15	TRUE	KLRB1
Infection	ENSG00000113580	TRUE	Approved	1991-11-15	TRUE	NR3C1
Infection	ENSG00000113749	FALSE	unknown	1993-06-15	TRUE	HRH2
Infection	ENSG00000115353	FALSE	unknown	2001-07-18	TRUE	TACR1
Infection	ENSG00000115590	FALSE	Pre-registration	NA	TRUE	IL1R2
Infection	ENSG00000115758	FALSE	Preclinical	1995-06-15	TRUE	ODC1
Infection	ENSG00000116329	FALSE	unknown	2001-07-18	TRUE	OPRD1
Infection	ENSG00000117298	FALSE	Preclinical	1999-09-15	TRUE	ECE1
Infection	ENSG00000117335	FALSE	Preclinical	1994-06-15	TRUE	CD46
Infection	ENSG00000117601	TRUE	Approved	NA	FALSE	SERPINC1
Infection	ENSG00000118432	FALSE	Preclinical	2017-11-14	FALSE	CNR1
Infection	ENSG00000119535	FALSE	Phase II Clinical Trial	1991-08-15	TRUE	CSF3R
Infection	ENSG00000121858	FALSE	Preclinical	2011-02-14	TRUE	TNFSF10
Infection	ENSG00000121879	FALSE	Preclinical	2004-08-10	TRUE	PIK3CA
Infection	ENSG00000122025	FALSE	unknown	1996-01-15	TRUE	FLT3
Infection	ENSG00000123505	FALSE	Preclinical	1993-06-15	TRUE	AMD1
Infection	ENSG00000124334	FALSE	Preclinical	1990-03-15	TRUE	IL9R
Infection	ENSG00000126218	TRUE	Approved	NA	FALSE	F10
Infection	ENSG00000131747	FALSE	Preclinical	1997-08-15	TRUE	TOP2A
Infection	ENSG00000134318	FALSE	unknown	2005-05-24	TRUE	ROCK2
Infection	ENSG00000134460	FALSE	Approved	1995-12-15	TRUE	IL2RA
Infection	ENSG00000134470	FALSE	Preclinical	1995-07-15	TRUE	IL15RA
Infection	ENSG00000134853	FALSE	Preclinical	1989-12-15	TRUE	PDGFRA
Infection	ENSG00000135828	FALSE	Preclinical	1993-12-15	TRUE	RNASEL
Infection	ENSG00000136244	FALSE	Phase II Clinical Trial	1996-09-15	TRUE	IL6
Infection	ENSG00000136634	FALSE	Preclinical	2008-08-11	TRUE	IL10
Infection	ENSG00000136810	FALSE	Preclinical	2003-11-19	TRUE	TXN
Infection	ENSG00000136869	FALSE	Preclinical	2005-06-20	TRUE	TLR4
Infection	ENSG00000140564	FALSE	Preclinical	1997-05-15	TRUE	FURIN
Infection	ENSG00000141510	FALSE	Preclinical	2014-03-03	TRUE	TP53
Infection	ENSG00000141736	FALSE	Preclinical	2012-03-28	TRUE	ERBB2
Infection	ENSG00000142166	FALSE	Approved	2004-08-20	TRUE	IFNAR1
Infection	ENSG00000146469	FALSE	Preclinical	NA	TRUE	VIP
Infection	ENSG00000148926	FALSE	Preclinical	1996-09-15	TRUE	ADM
Infection	ENSG00000149295	FALSE	unknown	NA	TRUE	DRD2
Infection	ENSG00000149418	FALSE	Preclinical	2006-08-09	TRUE	ST14
Infection	ENSG00000151623	FALSE	Preclinical	2014-12-20	TRUE	NR3C2
Infection	ENSG00000153208	FALSE	Preclinical	2014-09-16	TRUE	MERTK
Infection	ENSG00000158473	FALSE	Preclinical	2009-03-06	TRUE	CD1D
Infection	ENSG00000159110	TRUE	Approved	1992-05-15	TRUE	IFNAR2
Infection	ENSG00000160211	FALSE	unknown	1999-01-15	TRUE	G6PD
Infection	ENSG00000160712	FALSE	unknown	1989-06-15	TRUE	IL6R
Infection	ENSG00000160791	FALSE	Preclinical	2000-03-01	TRUE	CCR5
Infection	ENSG00000167601	FALSE	Preclinical	2014-09-16	TRUE	AXL
Infection	ENSG00000167658	FALSE	Preclinical	NA	TRUE	EEF2
Infection	ENSG00000168522	FALSE	Preclinical	1997-06-15	TRUE	FNTA
Infection	ENSG00000169403	FALSE	Preclinical	1996-10-15	TRUE	PTAFR
Infection	ENSG00000169429	FALSE	Phase II Clinical Trial	2016-10-19	FALSE	CXCL8
Infection	ENSG00000169432	FALSE	unknown	2007-04-02	TRUE	SCN9A
Infection	ENSG00000169919	FALSE	unknown	2001-07-18	TRUE	GUSB
Infection	ENSG00000171855	FALSE	Preclinical	2007-01-24	TRUE	IFNB1
Infection	ENSG00000171867	FALSE	Preclinical	1996-11-15	TRUE	PRNP
Infection	ENSG00000172236	FALSE	Phase I Clinical Trial	1996-06-15	TRUE	TPSAB1
Infection	ENSG00000172243	FALSE	unknown	NA	TRUE	CLEC7A
Infection	ENSG00000173327	FALSE	Preclinical	NA	TRUE	MAP3K11
Infection	ENSG00000176393	FALSE	Preclinical	1992-06-15	TRUE	RNPEP
Infection	ENSG00000180210	TRUE	Approved	NA	FALSE	F2
Infection	ENSG00000182578	FALSE	Preclinical	1991-08-15	TRUE	CSF1R
Infection	ENSG00000185291	FALSE	Preclinical	1991-01-15	TRUE	IL3RA
Infection	ENSG00000185436	FALSE	Preclinical	2004-07-20	TRUE	IFNLR1
Infection	ENSG00000187010	FALSE	Preclinical	1989-12-15	TRUE	RHD
Infection	ENSG00000187514	FALSE	Preclinical	NA	TRUE	PTMA
Infection	ENSG00000187554	FALSE	Preclinical	2017-01-09	FALSE	TLR5
Infection	ENSG00000188389	FALSE	Preclinical	2013-01-21	FALSE	PDCD1
Infection	ENSG00000196664	FALSE	Preclinical	2006-07-28	TRUE	TLR7
Infection	ENSG00000197635	FALSE	Preclinical	1997-11-15	TRUE	DPP4
Infection	ENSG00000197919	FALSE	Preclinical	1996-09-15	TRUE	IFNA1
Infection	ENSG00000197992	FALSE	Preclinical	2008-08-05	TRUE	CLEC9A
Infection	ENSG00000198223	FALSE	Phase III Clinical Trial	1991-01-15	TRUE	CSF2RA
Infection	ENSG00000198793	FALSE	Preclinical	2004-08-10	TRUE	MTOR
Infection	ENSG00000198900	FALSE	Preclinical	1997-08-15	TRUE	TOP1
Infection	ENSG00000228716	FALSE	unknown	NA	TRUE	DHFR
Infection	ENSG00000239732	FALSE	Preclinical	2014-10-15	FALSE	TLR9
Infection	ENSG00000269858	FALSE	unknown	2010-12-10	TRUE	EGLN2
Infertility, Female	ENSG00000082175	TRUE	Approved	1996-07-15	TRUE	PGR
Infertility, Female	ENSG00000091831	FALSE	Approved	1992-10-15	FALSE	ESR1
Infertility, Female	ENSG00000109163	TRUE	Approved	1990-03-15	TRUE	GNRHR
Infertility, Female	ENSG00000112964	FALSE	unknown	NA	TRUE	GHR
Infertility, Female	ENSG00000113594	FALSE	Phase II Clinical Trial	NA	TRUE	LIFR
Infertility, Female	ENSG00000116014	FALSE	Phase I Clinical Trial	2008-07-31	FALSE	KISS1R
Infertility, Female	ENSG00000119535	FALSE	unknown	NA	TRUE	CSF3R
Infertility, Female	ENSG00000135914	TRUE	Approved	NA	FALSE	HTR2B
Infertility, Female	ENSG00000137869	FALSE	Pre-registration	1989-05-15	TRUE	CYP19A1
Infertility, Female	ENSG00000138039	TRUE	Approved	2002-11-28	TRUE	LHCGR
Infertility, Female	ENSG00000147437	FALSE	Preclinical	2015-10-19	FALSE	GNRH1
Infertility, Female	ENSG00000149021	FALSE	Preclinical	2009-07-17	TRUE	SCGB1A1
Infertility, Female	ENSG00000149295	TRUE	Approved	NA	FALSE	DRD2
Infertility, Female	ENSG00000166148	TRUE	Approved	2002-03-22	TRUE	AVPR1A
Infertility, Female	ENSG00000169252	FALSE	unknown	1998-08-15	TRUE	ADRB2
Infertility, Female	ENSG00000169432	FALSE	Phase II Clinical Trial	2011-04-11	FALSE	SCN9A
Infertility, Female	ENSG00000170820	TRUE	Approved	1992-07-15	TRUE	FSHR
Infertility, Female	ENSG00000171509	FALSE	unknown	NA	TRUE	RXFP1
Infertility, Female	ENSG00000180914	FALSE	Phase III Clinical Trial	2010-02-26	TRUE	OXTR
Infertility, Male	ENSG00000091831	FALSE	Preclinical	2007-08-23	TRUE	ESR1
Infertility, Male	ENSG00000111424	FALSE	unknown	2002-03-27	TRUE	VDR
Infertility, Male	ENSG00000112964	FALSE	Phase II Clinical Trial	NA	TRUE	GHR
